Pangolin,Count,Percentage
HA.1,24,0.0002685085457879232
JN.1.61,24,0.0002685085457879232
BL.4,24,0.0002685085457879232
AY.39.3,24,0.0002685085457879232
JN.13,24,0.0002685085457879232
B.1.596.1,24,0.0002685085457879232
GY.2.1,24,0.0002685085457879232
JN.14,24,0.0002685085457879232
KS.2,24,0.0002685085457879232
MR.1,24,0.0002685085457879232
FL.1.8,24,0.0002685085457879232
B.1.1.254,24,0.0002685085457879232
LD.2,24,0.0002685085457879232
LF.2,24,0.0002685085457879232
HE.2,24,0.0002685085457879232
KP.4.1.1,24,0.0002685085457879232
KA.1,24,0.0002685085457879232
B.1.1.119,24,0.0002685085457879232
B.1.214.3,24,0.0002685085457879232
B.1.70,24,0.0002685085457879232
FY.6,24,0.0002685085457879232
GY.8,24,0.0002685085457879232
B.1.1.181,23,0.0002573206897134264
CM.4.1,23,0.0002573206897134264
XBB.1.5.22,23,0.0002573206897134264
B.1.606,23,0.0002573206897134264
B.1.77,23,0.0002573206897134264
DB.2,23,0.0002573206897134264
GK.2.1.1,23,0.0002573206897134264
MC.33,23,0.0002573206897134264
MD.2,23,0.0002573206897134264
JN.1.48,23,0.0002573206897134264
KP.2.25.2,23,0.0002573206897134264
B.1.467,23,0.0002573206897134264
B.1.243.1,23,0.0002573206897134264
C.31,23,0.0002573206897134264
AN.1,23,0.0002573206897134264
B.1.1.203,23,0.0002573206897134264
HK.3.5,23,0.0002573206897134264
XCZ,23,0.0002573206897134264
EA.2,23,0.0002573206897134264
FL.5.1,23,0.0002573206897134264
EG.5.1.10,23,0.0002573206897134264
GJ.1.2.1,23,0.0002573206897134264
FE.1.1.5,22,0.0002461328336389296
JC.4,22,0.0002461328336389296
CM.6.1,22,0.0002461328336389296
B.1.359,22,0.0002461328336389296
B.1.1.178,22,0.0002461328336389296
MV.2,22,0.0002461328336389296
XEC.14,22,0.0002461328336389296
KP.1.1.2,22,0.0002461328336389296
XEH,22,0.0002461328336389296
JC.2,22,0.0002461328336389296
GA.4.1.2,22,0.0002461328336389296
B.1.318,22,0.0002461328336389296
B.1.466,22,0.0002461328336389296
XDV,22,0.0002461328336389296
BM.2.1,22,0.0002461328336389296
BA.5.2.49,22,0.0002461328336389296
BQ.1.1.55,22,0.0002461328336389296
BN.1.3.2,22,0.0002461328336389296
JN.1.30.1,22,0.0002461328336389296
MC.1.1,22,0.0002461328336389296
FL.23.1,22,0.0002461328336389296
BF.17,22,0.0002461328336389296
XBB.1.35,21,0.00023494497756443284
XBC.1.6,21,0.00023494497756443284
XEC.2.2,21,0.00023494497756443284
XEC.15,21,0.00023494497756443284
JN.1.23,21,0.00023494497756443284
B.13,21,0.00023494497756443284
B.1.590,21,0.00023494497756443284
B.18,21,0.00023494497756443284
B.1.1.226,21,0.00023494497756443284
HH.2.1,21,0.00023494497756443284
B.1.595.3,21,0.00023494497756443284
XDE,21,0.00023494497756443284
XBB.1.5.84,21,0.00023494497756443284
G.1,21,0.00023494497756443284
B.1.160.25,21,0.00023494497756443284
CL.1.2,21,0.00023494497756443284
EG.11,21,0.00023494497756443284
B.1.1.266,21,0.00023494497756443284
FU.3,21,0.00023494497756443284
JV.2,21,0.00023494497756443284
B.1.181,21,0.00023494497756443284
B.1.450,21,0.00023494497756443284
XBB.1.16.28,21,0.00023494497756443284
GS.4.1.1,21,0.00023494497756443284
XCQ,21,0.00023494497756443284
B.1.438.3,21,0.00023494497756443284
JN.1.24.1,20,0.000223757121489936
B.1.333,20,0.000223757121489936
B.1.594,20,0.000223757121489936
BF.5.1,20,0.000223757121489936
BQ.1.8.1,20,0.000223757121489936
FK.1.2,20,0.000223757121489936
BL.1.3,20,0.000223757121489936
A.23,20,0.000223757121489936
B.1.415.1,20,0.000223757121489936
B.1.1.210,20,0.000223757121489936
BR.5,20,0.000223757121489936
KF.1,20,0.000223757121489936
GN.1.2,20,0.000223757121489936
BQ.1.19,20,0.000223757121489936
XBR,20,0.000223757121489936
N.7,20,0.000223757121489936
BA.1.1.5,20,0.000223757121489936
NL.3,20,0.000223757121489936
LZ.5,20,0.000223757121489936
XBB.1.11,20,0.000223757121489936
EG.1.7,20,0.000223757121489936
FT.2,20,0.000223757121489936
FL.40,20,0.000223757121489936
BA.2.86.6,20,0.000223757121489936
AY.122.5,20,0.000223757121489936
NL.12,20,0.000223757121489936
JN.1.25.1,20,0.000223757121489936
B.1.325,20,0.000223757121489936
B.1.1.133,20,0.000223757121489936
B.1.149,20,0.000223757121489936
DN.3.1,20,0.000223757121489936
B.1.566,20,0.000223757121489936
FL.1.6,20,0.000223757121489936
XD,20,0.000223757121489936
B.1.1.38,20,0.000223757121489936
B.1.177.35,20,0.000223757121489936
NN.2,20,0.000223757121489936
BA.2.82,20,0.000223757121489936
B.1.1.154,20,0.000223757121489936
A.26,19,0.0002125692654154392
XEC.33,19,0.0002125692654154392
B.1.1.190,19,0.0002125692654154392
B.1.1.383,19,0.0002125692654154392
JN.1.53.1,19,0.0002125692654154392
BA.2.10.4,19,0.0002125692654154392
B.1.177.50,19,0.0002125692654154392
B.1.1.268,19,0.0002125692654154392
BR.4,19,0.0002125692654154392
JN.2.2,19,0.0002125692654154392
B.1.1.426,19,0.0002125692654154392
BM.5,19,0.0002125692654154392
XDV.1.1,19,0.0002125692654154392
B.1.1.145,19,0.0002125692654154392
B.1.67,19,0.0002125692654154392
BA.2.61,19,0.0002125692654154392
FL.4.8,19,0.0002125692654154392
KP.2.18,19,0.0002125692654154392
NL.5,19,0.0002125692654154392
B.1.428,19,0.0002125692654154392
B.1.635,19,0.0002125692654154392
MC.40,19,0.0002125692654154392
GJ.6,19,0.0002125692654154392
GK.1.9,19,0.0002125692654154392
A.25,19,0.0002125692654154392
DV.7.1.1,19,0.0002125692654154392
FP.2.1,19,0.0002125692654154392
XBB.1.5.108,19,0.0002125692654154392
BA.1.23,19,0.0002125692654154392
XBB.1.38,19,0.0002125692654154392
BS.1,19,0.0002125692654154392
B.1.195,19,0.0002125692654154392
DP.1,19,0.0002125692654154392
B.12,19,0.0002125692654154392
B.51,19,0.0002125692654154392
MC.1.5,19,0.0002125692654154392
XEC.30,19,0.0002125692654154392
JN.1.28.1,19,0.0002125692654154392
XBB.1.16.32,19,0.0002125692654154392
FL.1.2,19,0.0002125692654154392
N.2,19,0.0002125692654154392
HC.1,19,0.0002125692654154392
GD.2,19,0.0002125692654154392
MC.11.3,19,0.0002125692654154392
JN.1.42.1,19,0.0002125692654154392
XBB.1.5.83,18,0.00020138140934094242
EG.4.3,18,0.00020138140934094242
B.1.321,18,0.00020138140934094242
KP.4.2.5,18,0.00020138140934094242
XBB.1.9.5,18,0.00020138140934094242
N.6,18,0.00020138140934094242
B.1.1.320,18,0.00020138140934094242
BA.2.86.4,18,0.00020138140934094242
HB.1,18,0.00020138140934094242
FK.1.3.2,18,0.00020138140934094242
FL.2.2.1,18,0.00020138140934094242
B.1.1.361,18,0.00020138140934094242
FL.17.2,18,0.00020138140934094242
B.1.179,18,0.00020138140934094242
JN.1.59.1,18,0.00020138140934094242
MC.17,18,0.00020138140934094242
B.1.1.114,18,0.00020138140934094242
KP.2.20,18,0.00020138140934094242
HV.1.6.1,18,0.00020138140934094242
MC.24.2,18,0.00020138140934094242
MC.36.2,18,0.00020138140934094242
JN.1.16.5,18,0.00020138140934094242
XBF.2,18,0.00020138140934094242
AE.4,18,0.00020138140934094242
B.4.7,18,0.00020138140934094242
GM.3,18,0.00020138140934094242
XBC.1.3,18,0.00020138140934094242
B.1.607,18,0.00020138140934094242
BN.1.6,18,0.00020138140934094242
B.1.1.176,18,0.00020138140934094242
B.1.233,18,0.00020138140934094242
XCK,18,0.00020138140934094242
XEK,17,0.0001901935532664456
JQ.2.1,17,0.0001901935532664456
BF.41.1,17,0.0001901935532664456
XEC.39,17,0.0001901935532664456
JN.2.1,17,0.0001901935532664456
FV.1,17,0.0001901935532664456
FL.23,17,0.0001901935532664456
B.1.39,17,0.0001901935532664456
C.4,17,0.0001901935532664456
XBB.1.5.42,17,0.0001901935532664456
EG.5.2.4,17,0.0001901935532664456
B.1.341,17,0.0001901935532664456
BN.3,17,0.0001901935532664456
B.1.1.328,17,0.0001901935532664456
JN.1.11.2,17,0.0001901935532664456
KP.2.3.1,17,0.0001901935532664456
XES.1,17,0.0001901935532664456
KP.3.3.7,17,0.0001901935532664456
XEC.18,17,0.0001901935532664456
NA.1,17,0.0001901935532664456
EG.9,17,0.0001901935532664456
B.1.1.13,17,0.0001901935532664456
GK.2.2,17,0.0001901935532664456
EG.6.1.2,17,0.0001901935532664456
B.1.334,17,0.0001901935532664456
HV.1.9,17,0.0001901935532664456
B.1.116,17,0.0001901935532664456
B.1.581,17,0.0001901935532664456
B.1.243.2,17,0.0001901935532664456
B.1.1.441,17,0.0001901935532664456
GH.1,17,0.0001901935532664456
B.1.557,17,0.0001901935532664456
FL.4.1,17,0.0001901935532664456
FL.18.1,17,0.0001901935532664456
C.26,17,0.0001901935532664456
B.1.1.72,17,0.0001901935532664456
B.1.1.485,17,0.0001901935532664456
BA.2.75.10,17,0.0001901935532664456
B.1.1.448,17,0.0001901935532664456
HN.8,17,0.0001901935532664456
MQ.1,16,0.00017900569719194882
B.1.470,16,0.00017900569719194882
ML.1,16,0.00017900569719194882
MN.1,16,0.00017900569719194882
MD.3.1.2,16,0.00017900569719194882
XAH,16,0.00017900569719194882
XAT,16,0.00017900569719194882
CM.11,16,0.00017900569719194882
B.6.6,16,0.00017900569719194882
L.4,16,0.00017900569719194882
XBB.1.45,16,0.00017900569719194882
KP.3.2.8,16,0.00017900569719194882
LK.2.1,16,0.00017900569719194882
BA.5.2.63,16,0.00017900569719194882
BA.2.38.2,16,0.00017900569719194882
B.1.571,16,0.00017900569719194882
FL.4.3,16,0.00017900569719194882
BA.2.87,16,0.00017900569719194882
FL.21.2,16,0.00017900569719194882
FL.15.2,16,0.00017900569719194882
B.1.36.18,16,0.00017900569719194882
B.1.1.263,16,0.00017900569719194882
B.1.393,16,0.00017900569719194882
EG.5.2.2,16,0.00017900569719194882
B.1.1.463,16,0.00017900569719194882
B.1.1.147,16,0.00017900569719194882
B.1.310,16,0.00017900569719194882
AY.76,16,0.00017900569719194882
DN.3,16,0.00017900569719194882
XBB.1.3,16,0.00017900569719194882
JF.3,16,0.00017900569719194882
GW.5.2,16,0.00017900569719194882
B.1.1.280,16,0.00017900569719194882
B.1.1.341,16,0.00017900569719194882
AY.25.1.2,16,0.00017900569719194882
B.1.1.118,16,0.00017900569719194882
KR.1.3,16,0.00017900569719194882
LP.3,16,0.00017900569719194882
MD.3.1,16,0.00017900569719194882
B.1.1.347,16,0.00017900569719194882
B.1.1.116,16,0.00017900569719194882
MM.2,15,0.000167817841117452
AE.7,15,0.000167817841117452
LZ.2.1,15,0.000167817841117452
B.5,15,0.000167817841117452
JN.1.55.1,15,0.000167817841117452
JN.1.7.7,15,0.000167817841117452
HK.22,15,0.000167817841117452
GN.1.4,15,0.000167817841117452
FL.39,15,0.000167817841117452
B.1.491,15,0.000167817841117452
B.1.531,15,0.000167817841117452
B.1.362.1,15,0.000167817841117452
HK.23.1,15,0.000167817841117452
B.1.1.349,15,0.000167817841117452
JN.5.1,15,0.000167817841117452
LP.1.2.1,15,0.000167817841117452
B.1.277,15,0.000167817841117452
BN.1.2.8,15,0.000167817841117452
BA.2.77,15,0.000167817841117452
JN.1.49.1,15,0.000167817841117452
MC.46,15,0.000167817841117452
XDK.2,15,0.000167817841117452
XBJ,15,0.000167817841117452
B.1.589,15,0.000167817841117452
B.1.276,15,0.000167817841117452
BA.1.3,15,0.000167817841117452
B.1.586,15,0.000167817841117452
HK.4,15,0.000167817841117452
XBB.3.4,15,0.000167817841117452
GY.1.1,15,0.000167817841117452
FL.30.1,15,0.000167817841117452
GK.1.5,15,0.000167817841117452
KE.2,15,0.000167817841117452
FR.1.3,15,0.000167817841117452
EU.1.1.2,15,0.000167817841117452
BA.1.17.1,15,0.000167817841117452
AE.2,14,0.0001566299850429552
XBH,14,0.0001566299850429552
B.1.163,14,0.0001566299850429552
XDV.1.8,14,0.0001566299850429552
JN.1.18.9,14,0.0001566299850429552
XDK.3,14,0.0001566299850429552
AY.43.5,14,0.0001566299850429552
B.1.595.2,14,0.0001566299850429552
BA.2.40,14,0.0001566299850429552
C.28,14,0.0001566299850429552
JN.1.63.1,14,0.0001566299850429552
LC.1,14,0.0001566299850429552
KP.2.3.10,14,0.0001566299850429552
HP.1,14,0.0001566299850429552
XBB.2.3.16,14,0.0001566299850429552
B.1.1.117,14,0.0001566299850429552
XBB.8.1,14,0.0001566299850429552
B.1.411,14,0.0001566299850429552
GN.3,14,0.0001566299850429552
B.1.1.339,14,0.0001566299850429552
BN.2,14,0.0001566299850429552
XEC.2.7,14,0.0001566299850429552
XEC.12,14,0.0001566299850429552
JN.1.62,14,0.0001566299850429552
GJ.1,14,0.0001566299850429552
B.1.1.440,14,0.0001566299850429552
B.1.1.187,14,0.0001566299850429552
GK.1.8.1,14,0.0001566299850429552
B.1.504,14,0.0001566299850429552
EG.4.4,14,0.0001566299850429552
B.1.115,14,0.0001566299850429552
JN.1.7.9,14,0.0001566299850429552
B.1.502,14,0.0001566299850429552
B.1.184,14,0.0001566299850429552
MB.1.1.3,14,0.0001566299850429552
XBB.1.28,14,0.0001566299850429552
B.1.198,14,0.0001566299850429552
B.1.160.13,14,0.0001566299850429552
MB.1.1,13,0.0001454421289684584
MC.21,13,0.0001454421289684584
JN.1.47.1,13,0.0001454421289684584
B.1.520,13,0.0001454421289684584
MT.1,13,0.0001454421289684584
FL.37,13,0.0001454421289684584
MQ.2,13,0.0001454421289684584
XBB.2.3.21,13,0.0001454421289684584
JR.1.1.1,13,0.0001454421289684584
JN.1.9.2,13,0.0001454421289684584
FL.10.2,13,0.0001454421289684584
XDV.1.7,13,0.0001454421289684584
JN.3.2.1,13,0.0001454421289684584
GW.1,13,0.0001454421289684584
XBB.1.37,13,0.0001454421289684584
B.1.1.367,13,0.0001454421289684584
B.1.6,13,0.0001454421289684584
B.1.167,13,0.0001454421289684584
CP.3,13,0.0001454421289684584
B.1.219,13,0.0001454421289684584
BG.3,13,0.0001454421289684584
L.2,13,0.0001454421289684584
B.1.1.433,13,0.0001454421289684584
BQ.1.2.2,13,0.0001454421289684584
BA.5.1.38,13,0.0001454421289684584
B.1.406,13,0.0001454421289684584
B.1.527,13,0.0001454421289684584
LP.2,13,0.0001454421289684584
HK.25,13,0.0001454421289684584
HK.5,13,0.0001454421289684584
FL.6,13,0.0001454421289684584
FL.10.3,13,0.0001454421289684584
CM.8.1.2,13,0.0001454421289684584
BQ.1.1.64,13,0.0001454421289684584
BA.2.3.18,13,0.0001454421289684584
B.1.249,13,0.0001454421289684584
B.1.601,13,0.0001454421289684584
B.1.1.356,12,0.0001342542728939616
B.1.1.392,12,0.0001342542728939616
AY.63,12,0.0001342542728939616
B.1.428.2,12,0.0001342542728939616
FC.1,12,0.0001342542728939616
FE.1.1.4,12,0.0001342542728939616
B.1.178,12,0.0001342542728939616
EV.1,12,0.0001342542728939616
B.1.640,12,0.0001342542728939616
B.1.177.12,12,0.0001342542728939616
B.1.1.404,12,0.0001342542728939616
FL.34,12,0.0001342542728939616
XBB.1.14,12,0.0001342542728939616
BF.5.2,12,0.0001342542728939616
EG.10,12,0.0001342542728939616
B.1.1.423,12,0.0001342542728939616
XCU,12,0.0001342542728939616
B.1.1.155,12,0.0001342542728939616
XBB.1.12,12,0.0001342542728939616
XBB.1.22.3,12,0.0001342542728939616
B.1.1.402,12,0.0001342542728939616
M.2,12,0.0001342542728939616
HK.3.7,12,0.0001342542728939616
JN.16,12,0.0001342542728939616
HK.21,12,0.0001342542728939616
KP.3.3.8,12,0.0001342542728939616
FY.6.1,12,0.0001342542728939616
GK.1.11,12,0.0001342542728939616
HV.1.7,12,0.0001342542728939616
M.3,12,0.0001342542728939616
XCF.1,12,0.0001342542728939616
Y.1,12,0.0001342542728939616
XBL.2,12,0.0001342542728939616
D.4,12,0.0001342542728939616
GA.6.1,12,0.0001342542728939616
JG.3.3,12,0.0001342542728939616
KP.2.14.1,12,0.0001342542728939616
KP.4.2.2,12,0.0001342542728939616
B.1.1.249,12,0.0001342542728939616
HH.8,12,0.0001342542728939616
HH.8.1,12,0.0001342542728939616
FT.1,12,0.0001342542728939616
ND.1,12,0.0001342542728939616
LE.1.3.1,12,0.0001342542728939616
JN.1.23.1,12,0.0001342542728939616
MC.9.1,12,0.0001342542728939616
KR.3,12,0.0001342542728939616
XBF.1,12,0.0001342542728939616
XEC.1,12,0.0001342542728939616
LP.10.1,12,0.0001342542728939616
B.1.1.148,12,0.0001342542728939616
B.1.1.16,12,0.0001342542728939616
NF.1,12,0.0001342542728939616
MC.25,12,0.0001342542728939616
BM.1.1.2,12,0.0001342542728939616
HK.3.11,11,0.0001230664168194648
GW.4,11,0.0001230664168194648
XDG,11,0.0001230664168194648
BN.1.2.5,11,0.0001230664168194648
XBB.1.5.45,11,0.0001230664168194648
BE.1.4.3,11,0.0001230664168194648
LQ.3,11,0.0001230664168194648
KY.1,11,0.0001230664168194648
DV.4,11,0.0001230664168194648
KP.3.6,11,0.0001230664168194648
B.1.487,11,0.0001230664168194648
GJ.1.2.7,11,0.0001230664168194648
FL.21.1,11,0.0001230664168194648
DV.8,11,0.0001230664168194648
B.1.629,11,0.0001230664168194648
KP.2.14.2,11,0.0001230664168194648
GA.4.1.3,11,0.0001230664168194648
B.1.309,11,0.0001230664168194648
BA.5.2.51,11,0.0001230664168194648
B.1.1.525,11,0.0001230664168194648
CV.2,11,0.0001230664168194648
B.1.1.500,11,0.0001230664168194648
XBC.1.3.1,11,0.0001230664168194648
LF.7.4,11,0.0001230664168194648
JN.1.4.9,11,0.0001230664168194648
LM.1,11,0.0001230664168194648
C.20,11,0.0001230664168194648
XBL.1,11,0.0001230664168194648
B.1.495,11,0.0001230664168194648
EG.12,11,0.0001230664168194648
BN.1.8,11,0.0001230664168194648
B.1.258.16,11,0.0001230664168194648
B.1.177.74,11,0.0001230664168194648
B.1.1.272,11,0.0001230664168194648
C.5,11,0.0001230664168194648
HG.1,11,0.0001230664168194648
KU.2.1,11,0.0001230664168194648
FL.2.3.1,11,0.0001230664168194648
XDY.5,11,0.0001230664168194648
GK.1.7,11,0.0001230664168194648
XBB.1.34.2,10,0.000111878560744968
AY.93,10,0.000111878560744968
BF.7.18,10,0.000111878560744968
CM.6,10,0.000111878560744968
JN.1.12,10,0.000111878560744968
CA.6,10,0.000111878560744968
BN.1.3.4,10,0.000111878560744968
XCE,10,0.000111878560744968
AY.23.1,10,0.000111878560744968
DJ.1,10,0.000111878560744968
B.1.1.359,10,0.000111878560744968
BN.4,10,0.000111878560744968
BA.2.85,10,0.000111878560744968
FL.28,10,0.000111878560744968
B.1.1.358,10,0.000111878560744968
FL.26.1,10,0.000111878560744968
JH.2,10,0.000111878560744968
FP.2.1.1,10,0.000111878560744968
B.1.1.163,10,0.000111878560744968
B.1.9.2,10,0.000111878560744968
KP.2.6.3,10,0.000111878560744968
LF.3,10,0.000111878560744968
HN.4.1,10,0.000111878560744968
BA.2.33,10,0.000111878560744968
A.11,10,0.000111878560744968
XBB.2.6.2,10,0.000111878560744968
HK.3.9,10,0.000111878560744968
CM.5.1,10,0.000111878560744968
XDY.9,10,0.000111878560744968
B.1.145,10,0.000111878560744968
CH.1.1.4,10,0.000111878560744968
KZ.1.1,10,0.000111878560744968
N.3,10,0.000111878560744968
B.1.164,10,0.000111878560744968
HK.3.6,10,0.000111878560744968
XDD.2,10,0.000111878560744968
MC.6.1,10,0.000111878560744968
LR.1,10,0.000111878560744968
BA.2.3.22,10,0.000111878560744968
B.1.1.326,10,0.000111878560744968
CH.1,9,0.00010069070467047121
BF.39.1,9,0.00010069070467047121
B.1.177.46,9,0.00010069070467047121
BN.1.11,9,0.00010069070467047121
BC.2,9,0.00010069070467047121
LH.1,9,0.00010069070467047121
MC.26.1,9,0.00010069070467047121
MC.32,9,0.00010069070467047121
BQ.1.15.2,9,0.00010069070467047121
LZ.2.2,9,0.00010069070467047121
LB.1.9,9,0.00010069070467047121
LF.7,9,0.00010069070467047121
XDV.1.3,9,0.00010069070467047121
JN.1.18.1,9,0.00010069070467047121
XBL.3.1,9,0.00010069070467047121
B.1.211,9,0.00010069070467047121
XDC,9,0.00010069070467047121
HK.3.8,9,0.00010069070467047121
NK.1,9,0.00010069070467047121
FK.1.3,9,0.00010069070467047121
B.1.1.193,9,0.00010069070467047121
B.1.1.242,9,0.00010069070467047121
B.1.1.389,9,0.00010069070467047121
B.1.1.169,9,0.00010069070467047121
KZ.1,9,0.00010069070467047121
JU.1,9,0.00010069070467047121
EP.2,9,0.00010069070467047121
CM.7,9,0.00010069070467047121
B.1.500,9,0.00010069070467047121
KW.1.1.1,9,0.00010069070467047121
JN.1.68.1,9,0.00010069070467047121
JN.15,9,0.00010069070467047121
B.1.1.398,9,0.00010069070467047121
XBB.1.44.1,9,0.00010069070467047121
HW.1,9,0.00010069070467047121
KR.4.1,9,0.00010069070467047121
BA.5.2.46,9,0.00010069070467047121
JP.1.1,9,0.00010069070467047121
BF.7.13,9,0.00010069070467047121
B.1.1.288,9,0.00010069070467047121
EG.5.1.17,9,0.00010069070467047121
BJ.1,9,0.00010069070467047121
B.1.36.26,9,0.00010069070467047121
DJ.1.3,9,0.00010069070467047121
DV.7.1.7,8,8.950284859597441e-05
C.2,8,8.950284859597441e-05
B.1.263,8,8.950284859597441e-05
AH.3,8,8.950284859597441e-05
CW.1,8,8.950284859597441e-05
FR.1.5,8,8.950284859597441e-05
B.1.351.5,8,8.950284859597441e-05
B.1.619.1,8,8.950284859597441e-05
B.1.1.275,8,8.950284859597441e-05
GN.2,8,8.950284859597441e-05
P.1.11,8,8.950284859597441e-05
FW.2,8,8.950284859597441e-05
B.42,8,8.950284859597441e-05
XBC.1.1,8,8.950284859597441e-05
HH.3,8,8.950284859597441e-05
KU.1,8,8.950284859597441e-05
AY.4.17,8,8.950284859597441e-05
B.1.1.370,8,8.950284859597441e-05
ME.1,8,8.950284859597441e-05
XBB.1.5.58,8,8.950284859597441e-05
BQ.1.15.1,8,8.950284859597441e-05
MG.3,8,8.950284859597441e-05
FU.3.1,8,8.950284859597441e-05
JN.1.58.2,8,8.950284859597441e-05
MC.1.6,8,8.950284859597441e-05
NL.6,8,8.950284859597441e-05
CH.2,8,8.950284859597441e-05
B.1.1.122,8,8.950284859597441e-05
GM.1,8,8.950284859597441e-05
JV.1,8,8.950284859597441e-05
B.1.177.24,8,8.950284859597441e-05
NN.1,8,8.950284859597441e-05
MD.3.1.4,8,8.950284859597441e-05
B.1.177.59,8,8.950284859597441e-05
MC.30.1,8,8.950284859597441e-05
MJ.1,8,8.950284859597441e-05
B.1.258.11,8,8.950284859597441e-05
AY.4.12,8,8.950284859597441e-05
DV.7.1.6,8,8.950284859597441e-05
B.1.1.425,8,8.950284859597441e-05
B.41,8,8.950284859597441e-05
B.1.1.409,8,8.950284859597441e-05
XBB.5,8,8.950284859597441e-05
B.1.1.458,8,8.950284859597441e-05
B.1.69,8,8.950284859597441e-05
GN.1.3,8,8.950284859597441e-05
XBB.1.48,8,8.950284859597441e-05
XBB.1.27,8,8.950284859597441e-05
XEQ,8,8.950284859597441e-05
KP.6,8,8.950284859597441e-05
LJ.1,8,8.950284859597441e-05
KP.3.4.1,8,8.950284859597441e-05
LN.1.1,8,8.950284859597441e-05
KP.2.22,8,8.950284859597441e-05
BQ.1.1.12,8,8.950284859597441e-05
B.1.1.375,8,8.950284859597441e-05
B.1.1.421,7,7.83149925214776e-05
HU.2,7,7.83149925214776e-05
B.1.350.1,7,7.83149925214776e-05
XBB.2.9,7,7.83149925214776e-05
BN.1.2.7,7,7.83149925214776e-05
BA.2.83,7,7.83149925214776e-05
JC.6,7,7.83149925214776e-05
BF.7.14.3,7,7.83149925214776e-05
BW.1.2,7,7.83149925214776e-05
B.1.1.54,7,7.83149925214776e-05
HK.34,7,7.83149925214776e-05
B.1.1.353,7,7.83149925214776e-05
GS.2,7,7.83149925214776e-05
XBB.1.31,7,7.83149925214776e-05
FR.1.4,7,7.83149925214776e-05
B.1.1.121,7,7.83149925214776e-05
XBJ.1,7,7.83149925214776e-05
XDF,7,7.83149925214776e-05
XBB.2.3.22,7,7.83149925214776e-05
B.1.1.273,7,7.83149925214776e-05
XBB.4.1,7,7.83149925214776e-05
LZ.3,7,7.83149925214776e-05
B.1.1.405,7,7.83149925214776e-05
BA.5.2.11,7,7.83149925214776e-05
B.1.424,7,7.83149925214776e-05
NL.14,7,7.83149925214776e-05
NL.8,7,7.83149925214776e-05
GE.1.2.2,7,7.83149925214776e-05
B.1.1.261,7,7.83149925214776e-05
NJ.1,7,7.83149925214776e-05
XEL.3,7,7.83149925214776e-05
KP.2.25.1,7,7.83149925214776e-05
KS.1.5,7,7.83149925214776e-05
NC.1.1,7,7.83149925214776e-05
XES,7,7.83149925214776e-05
XDV.1.9,7,7.83149925214776e-05
JN.11.1,7,7.83149925214776e-05
FL.38,7,7.83149925214776e-05
HC.4,7,7.83149925214776e-05
XBC.1.6.3,7,7.83149925214776e-05
AY.5.6,7,7.83149925214776e-05
EG.2.5,7,7.83149925214776e-05
B.1.1.175,7,7.83149925214776e-05
AH.1,7,7.83149925214776e-05
B.1.1.327,7,7.83149925214776e-05
XDR.1,7,7.83149925214776e-05
NU.1,7,7.83149925214776e-05
LF.7.2,7,7.83149925214776e-05
KV.1,7,7.83149925214776e-05
B.1.1.484,7,7.83149925214776e-05
B.1.513,7,7.83149925214776e-05
CS.1,7,7.83149925214776e-05
BN.1.3.11,7,7.83149925214776e-05
GY.3,7,7.83149925214776e-05
FL.4.1.1,7,7.83149925214776e-05
MU.5,7,7.83149925214776e-05
XDV.1.12,7,7.83149925214776e-05
JN.1.48.2,7,7.83149925214776e-05
LD.1.1,7,7.83149925214776e-05
DY.1.1,7,7.83149925214776e-05
KG.1,7,7.83149925214776e-05
BA.2.75.9,7,7.83149925214776e-05
B.1.205,7,7.83149925214776e-05
Q.8,7,7.83149925214776e-05
XCS,6,6.71271364469808e-05
CM.7.1,6,6.71271364469808e-05
JQ.2.1.1,6,6.71271364469808e-05
KP.1.1.6,6,6.71271364469808e-05
JN.1.57.1,6,6.71271364469808e-05
LT.1,6,6.71271364469808e-05
XBB.3.5,6,6.71271364469808e-05
B.1.1.62,6,6.71271364469808e-05
CY.2,6,6.71271364469808e-05
KP.1.1.4,6,6.71271364469808e-05
JN.1.1.9,6,6.71271364469808e-05
NN.1.1,6,6.71271364469808e-05
XDQ.1.1,6,6.71271364469808e-05
XEK.3,6,6.71271364469808e-05
XEG,6,6.71271364469808e-05
XEC.6,6,6.71271364469808e-05
XDY.6,6,6.71271364469808e-05
LQ.1.1.1,6,6.71271364469808e-05
GA.9,6,6.71271364469808e-05
XDV.1.4,6,6.71271364469808e-05
XBB.1.43,6,6.71271364469808e-05
HL.1,6,6.71271364469808e-05
EG.2.2,6,6.71271364469808e-05
XBB.8.2,6,6.71271364469808e-05
HD.1.1,6,6.71271364469808e-05
B.1.1.185,6,6.71271364469808e-05
HD.1,6,6.71271364469808e-05
B.1.137,6,6.71271364469808e-05
B.1.548,6,6.71271364469808e-05
B.1.1.75,6,6.71271364469808e-05
GA.4,6,6.71271364469808e-05
JD.1.1.4,6,6.71271364469808e-05
FL.33.1,6,6.71271364469808e-05
XBB.1.41,6,6.71271364469808e-05
XBB.1.19.2,6,6.71271364469808e-05
CU.1,6,6.71271364469808e-05
FL.2.2,6,6.71271364469808e-05
B.1.221.4,6,6.71271364469808e-05
B.1.1.224,6,6.71271364469808e-05
B.1.110.2,6,6.71271364469808e-05
B.1.1.160,6,6.71271364469808e-05
